XP_030847357.1	uncharacterized protein LOC115926620
XP_030847358.1	uncharacterized protein LOC115926621 isoform X1
XP_030847359.1	uncharacterized protein LOC115926621 isoform X2
XP_030847360.1	meiosis regulator and mRNA stability factor 1-like
XP_030847361.1	uncharacterized protein LOC575378 isoform X2
XP_030847362.1	uncharacterized protein LOC575378 isoform X4
XP_030847363.1	cytosolic endo-beta-N-acetylglucosaminidase
XP_030847364.1	uncharacterized protein LOC581758
XP_030847365.1	GTP-binding nuclear protein Ran isoform X2
XP_030847366.1	neuronal acetylcholine receptor subunit alpha-3
XP_030847367.1	pre-mRNA-processing-splicing factor 8
XP_030847368.1	rRNA methyltransferase 3, mitochondrial
XP_030847369.1	uncharacterized protein LOC764750
XP_030847370.1	inactive peptidyl-prolyl cis-trans isomerase FKBP6
XP_030847371.1	EF-hand calcium-binding domain-containing protein 5 isoform X1
XP_030847372.1	EF-hand calcium-binding domain-containing protein 5 isoform X2
XP_030847373.1	EF-hand calcium-binding domain-containing protein 5 isoform X3
XP_030847374.1	EF-hand calcium-binding domain-containing protein 5 isoform X4
XP_030847375.1	EF-hand calcium-binding domain-containing protein 5 isoform X5
XP_030847376.1	uncharacterized protein LOC115926626
XP_030847377.1	acyl-CoA dehydrogenase family member 11
XP_030847378.1	alpha-N-acetylgalactosamine-specific lectin
XP_030847379.1	echinoidin-like
XP_030847380.1	N-acetylglucosamine-1-phosphotransferase subunit gamma isoform X1
XP_030847381.1	E3 ubiquitin-protein ligase RNF34
XP_030847382.1	E3 ubiquitin-protein ligase RNF34
XP_030847383.1	G-protein coupled receptor 143-like
XP_030847384.1	N-acetylglucosamine-1-phosphotransferase subunit gamma isoform X2
XP_030847385.1	uncharacterized protein LOC100890241 isoform X1
XP_030847386.1	uncharacterized protein LOC100890241 isoform X1
XP_030847387.1	uncharacterized protein LOC100890241 isoform X2
XP_030847388.1	uncharacterized protein LOC100890241 isoform X3
XP_030847389.1	protein dispatched homolog 1 isoform X3
XP_030847390.1	N-acetylglucosamine-1-phosphotransferase subunit gamma isoform X3
XP_030847391.1	oocyte zinc finger protein XlCOF6 isoform X1
XP_030847392.1	oocyte zinc finger protein XlCOF6 isoform X2
XP_030847393.1	zinc finger protein 252-like
XP_030847394.1	N-acetylglucosamine-1-phosphotransferase subunit gamma isoform X4
XP_030847395.1	Golgi SNAP receptor complex member 1 isoform X1
XP_030847396.1	Golgi SNAP receptor complex member 1 isoform X2
XP_030847397.1	E3 ubiquitin-protein ligase BRE1A
XP_030847398.1	DNA oxidative demethylase ALKBH2
XP_030847399.1	ankyrin repeat domain-containing protein 27
XP_030847400.1	nuclear speckle splicing regulatory protein 1
XP_030847401.1	N-acetylglucosamine-1-phosphotransferase subunit gamma isoform X4
XP_030847402.1	prefoldin subunit 6-like
XP_030847403.1	plancitoxin-1 isoform X2
XP_030847404.1	uncharacterized protein LOC115926629
XP_030847405.1	stress response protein nst1
XP_030847406.1	tether containing UBX domain for GLUT4-like
XP_030847407.1	surfeit locus protein 2-like
XP_030847408.1	uncharacterized protein LOC100888375
XP_030847409.1	UPF0454 protein C12orf49 homolog
XP_030847410.1	UPF0454 protein C12orf49 homolog
XP_030847411.1	uncharacterized protein LOC591669
XP_030847412.1	39S ribosomal protein L44, mitochondrial
XP_030847413.1	zinc finger protein 420
XP_030847414.1	derlin-2
XP_030847415.1	probable ATP-dependent RNA helicase DHX37
XP_030847416.1	integrator complex subunit 2
XP_030847417.1	probable thiopurine S-methyltransferase
XP_030847418.1	probable thiopurine S-methyltransferase isoform X1
XP_030847419.1	probable thiopurine S-methyltransferase isoform X3
XP_030847420.1	probable thiopurine S-methyltransferase
XP_030847421.1	uncharacterized protein LOC115926632
XP_030847422.1	low affinity immunoglobulin epsilon Fc receptor
XP_030847423.1	DNA repair protein RAD51 homolog 3
XP_030847424.1	coiled-coil domain-containing protein 189 isoform X2
XP_030847425.1	tRNA-dihydrouridine(16/17) synthase [NAD(P)(+)]-like
XP_030847426.1	argininosuccinate lyase isoform X2
XP_030847427.1	small nuclear ribonucleoprotein Sm D3
XP_030847428.1	probable D-lactate dehydrogenase, mitochondrial
XP_030847429.1	serine/threonine-protein kinase TAO1
XP_030847430.1	TLC domain-containing protein 2-like
XP_030847431.1	uncharacterized protein LOC115926636
XP_030847432.1	BTB/POZ domain-containing protein At2g30600
XP_030847433.1	inversin-like isoform X1
XP_030847434.1	inversin-like isoform X2
XP_030847435.1	galactosylceramide sulfotransferase
XP_030847436.1	galactosylceramide sulfotransferase
XP_030847437.1	galactosylceramide sulfotransferase
XP_030847438.1	polycystin-2-like
XP_030847439.1	BET1 homolog
XP_030847440.1	transport and Golgi organization protein 2 homolog
XP_030847441.1	phosphatidylinositol 4-kinase alpha
XP_030847442.1	LOW QUALITY PROTEIN: dynein regulatory complex subunit 2
XP_030847443.1	putative L-aspartate dehydrogenase
XP_030847444.1	uncharacterized protein LOC115918819
XP_030847445.1	bile acid-CoA:amino acid N-acyltransferase-like
XP_030847446.1	inversin
XP_030847447.1	L-xylulose reductase-like
XP_030847448.1	galactosylceramide sulfotransferase-like
XP_030847449.1	galactosylceramide sulfotransferase-like
XP_030847450.1	galactosylceramide sulfotransferase-like
XP_030847451.1	galactosylceramide sulfotransferase-like
XP_030847452.1	galactosylceramide sulfotransferase-like
XP_030847453.1	galactosylceramide sulfotransferase-like
XP_030847454.1	galactosylceramide sulfotransferase-like
XP_030847455.1	BET1 homolog
XP_030847456.1	transport and Golgi organization protein 2 homolog
XP_030847457.1	uncharacterized protein LOC105437998
XP_030847458.1	phosphatidylinositol 4-kinase alpha isoform X1
XP_030847459.1	phosphatidylinositol 4-kinase alpha isoform X2
XP_030847460.1	bile acid-CoA:amino acid N-acyltransferase isoform X1
XP_030847461.1	bile acid-CoA:amino acid N-acyltransferase isoform X2
XP_030847462.1	uncharacterized protein LOC115918820
XP_030847463.1	uncharacterized protein LOC592643 isoform X3
XP_030847464.1	protein GUCD1-like isoform X1
XP_030847465.1	protein GUCD1-like isoform X2
XP_030847466.1	peroxisomal acyl-coenzyme A oxidase 3
XP_030847467.1	peroxisomal acyl-coenzyme A oxidase 3
XP_030847468.1	uncharacterized protein LOC115926651
XP_030847469.1	lysophospholipase D GDPD1
XP_030847470.1	uncharacterized protein LOC591494
XP_030847471.1	uncharacterized protein LOC100893300
XP_030847472.1	DNA-directed RNA polymerase II subunit RPB11-a
XP_030847473.1	uncharacterized protein LOC105446864
XP_030847474.1	calcium/calmodulin-dependent protein kinase kinase 1 isoform X1
XP_030847475.1	calcium/calmodulin-dependent protein kinase kinase 1 isoform X2
XP_030847476.1	uncharacterized protein LOC580547
XP_030847477.1	location of vulva defective 1
XP_030847478.1	uncharacterized protein LOC105447225
XP_030847479.1	uncharacterized protein LOC115926652
XP_030847480.1	pancreatic triacylglycerol lipase-like
XP_030847481.1	probable NADH dehydrogenase
XP_030847482.1	probable NADH dehydrogenase
XP_030847483.1	probable NADH dehydrogenase
XP_030847484.1	RING finger and transmembrane domain-containing protein 2
XP_030847485.1	MLX-interacting protein isoform X1
XP_030847486.1	MLX-interacting protein isoform X2
XP_030847487.1	ribosomal RNA small subunit methyltransferase NEP1
XP_030847488.1	serine/arginine repetitive matrix protein 2
XP_030847489.1	RIMS-binding protein 2 isoform X1
XP_030847490.1	RIMS-binding protein 2 isoform X2
XP_030847491.1	RIMS-binding protein 2 isoform X3
XP_030847492.1	RIMS-binding protein 2 isoform X4
XP_030847493.1	RIMS-binding protein 2 isoform X5
XP_030847494.1	RIMS-binding protein 2 isoform X6
XP_030847495.1	RIMS-binding protein 2 isoform X7
XP_030847496.1	SEC14-like protein 2
XP_030847497.1	protein slit-like
XP_030847498.1	uncharacterized protein LOC115918821
XP_030847499.1	toll-like receptor 13
XP_030847500.1	slit homolog 2 protein-like
XP_030847501.1	melatonin receptor type 1A
XP_030847502.1	gastrin/cholecystokinin type B receptor-like
XP_030847503.1	tripartite motif-containing protein 45-like
XP_030847504.1	5-hydroxytryptamine receptor 1F
XP_030847505.1	DNA repair and recombination protein RAD54B isoform X1
XP_030847506.1	DNA repair and recombination protein RAD54B isoform X2
XP_030847507.1	uncharacterized protein LOC115926660
XP_030847508.1	uncharacterized protein LOC115926661
XP_030847509.1	coiled-coil domain-containing protein 157 isoform X1
XP_030847510.1	coiled-coil domain-containing protein 157 isoform X1
XP_030847511.1	coiled-coil domain-containing protein 157 isoform X2
XP_030847512.1	probable flavin-containing monoamine oxidase A
XP_030847513.1	zinc finger SWIM domain-containing protein 7-like
XP_030847514.1	zinc finger SWIM domain-containing protein 7-like
XP_030847515.1	zinc finger SWIM domain-containing protein 7-like
XP_030847516.1	CUB and zona pellucida-like domain-containing protein 1
XP_030847517.1	CD2 antigen cytoplasmic tail-binding protein 2 homolog
XP_030847518.1	mitofusin-2
XP_030847519.1	centromere protein S-like isoform X1
XP_030847520.1	centromere protein S-like isoform X2
XP_030847521.1	phosphatidylinositol-glycan-specific phospholipase D
XP_030847522.1	uncharacterized protein LOC115918822
XP_030847523.1	phosphatidylinositol-glycan-specific phospholipase D-like
XP_030847524.1	transmembrane protein 132E
XP_030847525.1	uncharacterized protein LOC100890913
XP_030847526.1	CAP-Gly domain-containing linker protein 1 isoform X1
XP_030847527.1	CAP-Gly domain-containing linker protein 1 isoform X1
XP_030847528.1	CAP-Gly domain-containing linker protein 1 isoform X2
XP_030847529.1	CAP-Gly domain-containing linker protein 1 isoform X3
XP_030847530.1	CAP-Gly domain-containing linker protein 1 isoform X4
XP_030847531.1	CAP-Gly domain-containing linker protein 1 isoform X5
XP_030847532.1	CAP-Gly domain-containing linker protein 1 isoform X6
XP_030847533.1	CAP-Gly domain-containing linker protein 1 isoform X7
XP_030847534.1	AH receptor-interacting protein
XP_030847535.1	probable thiopurine S-methyltransferase isoform X1
XP_030847536.1	probable thiopurine S-methyltransferase isoform X1
XP_030847537.1	probable thiopurine S-methyltransferase isoform X1
XP_030847538.1	probable thiopurine S-methyltransferase isoform X2
XP_030847539.1	probable thiopurine S-methyltransferase isoform X3
XP_030847540.1	probable thiopurine S-methyltransferase isoform X4
XP_030847541.1	probable thiopurine S-methyltransferase isoform X5
XP_030847542.1	nuclear pore complex protein Nup88
XP_030847543.1	retinal Mueller cells isomerohydrolase
XP_030847544.1	golgin subfamily A member 3
XP_030847545.1	uncharacterized protein LOC105443054 isoform X1
XP_030847546.1	uncharacterized protein LOC105443054 isoform X1
XP_030847547.1	uncharacterized protein LOC105443054 isoform X2
XP_030847548.1	uncharacterized protein LOC105443054 isoform X3
XP_030847549.1	uncharacterized protein LOC105443054 isoform X4
XP_030847550.1	mapk-regulated corepressor-interacting protein 1-like
XP_030847551.1	uncharacterized protein LOC752716
XP_030847552.1	G patch domain-containing protein 3
XP_030847553.1	mitochondrial fission process protein 1
XP_030847554.1	uncharacterized protein LOC115926667
XP_030847555.1	NACHT, LRR and PYD domains-containing protein 3-like
XP_030847556.1	NLR family CARD domain-containing protein 4-like
XP_030847557.1	NADPH:adrenodoxin oxidoreductase, mitochondrial-like
XP_030847558.1	uncharacterized protein LOC115926670
XP_030847559.1	F-box/LRR-repeat protein 20 isoform X1
XP_030847560.1	F-box/LRR-repeat protein 15 isoform X2
XP_030847561.1	uncharacterized protein LOC762514
XP_030847562.1	NADPH:adrenodoxin oxidoreductase, mitochondrial-like
XP_030847563.1	prostaglandin reductase 1
XP_030847564.1	cyclin-dependent kinase-like 5 isoform X1
XP_030847565.1	cyclin-dependent kinase-like 5 isoform X2
XP_030847566.1	uncharacterized protein LOC100889012 isoform X1
XP_030847567.1	NADPH:adrenodoxin oxidoreductase, mitochondrial-like
XP_030847568.1	uncharacterized protein LOC100889012 isoform X2
XP_030847569.1	coiled-coil domain-containing protein 86 isoform X3
XP_030847570.1	3-methyl-2-oxobutanoate dehydrogenase [lipoamide] kinase, mitochondrial isoform X1
XP_030847571.1	3-methyl-2-oxobutanoate dehydrogenase [lipoamide] kinase, mitochondrial isoform X2
XP_030847572.1	scaffold attachment factor B2 isoform X1
XP_030847573.1	protein qua-1 isoform X2
XP_030847574.1	tubulin delta chain
XP_030847575.1	A-kinase anchor protein 10, mitochondrial
XP_030847576.1	uncharacterized protein LOC752419
XP_030847577.1	uncharacterized protein LOC115926671
XP_030847578.1	uncharacterized protein LOC115918824
XP_030847579.1	relaxin receptor 2-like isoform X1
XP_030847580.1	G-protein coupled receptor GRL101-like isoform X2
XP_030847581.1	relaxin receptor 2-like isoform X3
XP_030847582.1	transmembrane protein 17-like
XP_030847583.1	nuclear cap-binding protein subunit 3-like isoform X1
XP_030847584.1	nuclear cap-binding protein subunit 3-like isoform X2
XP_030847585.1	nuclear cap-binding protein subunit 3-like isoform X3
XP_030847586.1	ubiquitin carboxyl-terminal hydrolase 30-like
XP_030847587.1	actin-related protein 2/3 complex subunit 3-like isoform X1
XP_030847588.1	actin-related protein 2/3 complex subunit 3-B-like isoform X2
XP_030847589.1	protein LIAT1-like isoform X1
XP_030847590.1	protein LIAT1-like isoform X2
XP_030847591.1	actin, cytoskeletal 3B isoform X1
XP_030847592.1	uncharacterized protein LOC115926678
XP_030847593.1	uncharacterized protein LOC115926678
XP_030847594.1	hydroxyacid oxidase 1-like
XP_030847595.1	relaxin receptor 2 isoform X1
XP_030847596.1	relaxin receptor 2 isoform X2
XP_030847597.1	actin, cytoskeletal 3B isoform X2
XP_030847598.1	G-protein coupled receptor GRL101 isoform X3
XP_030847599.1	G-protein coupled receptor GRL101 isoform X4
XP_030847600.1	relaxin receptor 2 isoform X5
XP_030847601.1	relaxin receptor 2 isoform X6
XP_030847602.1	relaxin receptor 2 isoform X7
XP_030847603.1	relaxin receptor 2 isoform X8
XP_030847604.1	uncharacterized protein LOC115926682
XP_030847605.1	transmembrane protein 17
XP_030847606.1	nuclear cap-binding protein subunit 3 isoform X1
XP_030847607.1	nuclear cap-binding protein subunit 3 isoform X2
XP_030847608.1	WSC domain-containing protein 2-like
XP_030847609.1	uncharacterized protein LOC115926685
XP_030847610.1	arylsulfatase A-like
XP_030847611.1	arylsulfatase A isoform X2
XP_030847612.1	uncharacterized protein LOC115926686
XP_030847613.1	myb-binding protein 1A-like protein isoform X1
XP_030847614.1	myb-binding protein 1A-like protein isoform X2
XP_030847615.1	LOW QUALITY PROTEIN: GPN-loop GTPase 3
XP_030847616.1	uncharacterized protein LOC100890260 isoform X1
XP_030847617.1	uncharacterized protein LOC100890260 isoform X1
XP_030847618.1	uncharacterized protein LOC100890260 isoform X2
XP_030847619.1	SMC5-SMC6 complex localization factor protein 1 isoform X3
XP_030847620.1	SMC5-SMC6 complex localization factor protein 1 isoform X4
XP_030847621.1	SMC5-SMC6 complex localization factor protein 1 isoform X5
XP_030847622.1	SMC5-SMC6 complex localization factor protein 1 isoform X6
XP_030847623.1	uncharacterized protein KIAA1841 homolog
XP_030847624.1	uncharacterized protein LOC100893601
XP_030847625.1	ankyrin repeat domain-containing protein 13D
XP_030847626.1	structure-specific endonuclease subunit slx1
XP_030847627.1	testis-expressed protein 2 isoform X1
XP_030847628.1	nicotinate-nucleotide pyrophosphorylase [carboxylating]
XP_030847629.1	BRCA1-associated protein
XP_030847630.1	neuronal acetylcholine receptor subunit alpha-10 isoform X1
XP_030847631.1	neuronal acetylcholine receptor subunit alpha-9 isoform X2
XP_030847632.1	testis-expressed protein 2 isoform X2
XP_030847633.1	dehydrogenase/reductase SDR family member 11-like
XP_030847634.1	uncharacterized protein LOC105439934
XP_030847635.1	uncharacterized protein LOC115926692
XP_030847636.1	kin of IRRE-like protein 2
XP_030847637.1	glyoxalase domain-containing protein 5-like
XP_030847638.1	testis-expressed protein 2 isoform X3
XP_030847639.1	active breakpoint cluster region-related protein isoform X1
XP_030847640.1	active breakpoint cluster region-related protein isoform X2
XP_030847641.1	active breakpoint cluster region-related protein isoform X3
XP_030847642.1	active breakpoint cluster region-related protein isoform X4
XP_030847643.1	LOW QUALITY PROTEIN: transcription elongation factor SPT6
XP_030847644.1	uncharacterized protein LOC589102 isoform X1
XP_030847645.1	uncharacterized protein LOC589102 isoform X1
XP_030847646.1	uncharacterized protein LOC589102 isoform X2
XP_030847647.1	serine/threonine-protein kinase/endoribonuclease IRE1-like
XP_030847648.1	unconventional myosin-XIX
XP_030847649.1	lysosomal aspartic protease
XP_030847650.1	G-protein coupled receptor GRL101-like isoform X1
XP_030847651.1	G-protein coupled receptor GRL101-like isoform X2
XP_030847652.1	G-protein coupled receptor GRL101-like isoform X3
XP_030847653.1	serine/threonine-protein kinase/endoribonuclease IRE1-like
XP_030847654.1	neurotrypsin-like
XP_030847655.1	G-protein coupled receptor GRL101-like
XP_030847656.1	extensin isoform X3
XP_030847657.1	extensin isoform X4
XP_030847658.1	DNA-directed RNA polymerase II subunit RPB1-like
XP_030847659.1	DNA-directed RNA polymerase II subunit RPB1-like
XP_030847660.1	DNA-directed RNA polymerase II subunit RPB1-like
XP_030847661.1	trinucleotide repeat-containing gene 6C protein isoform X1
XP_030847662.1	DNA-directed RNA polymerase II subunit RPB1-like
XP_030847663.1	DNA-directed RNA polymerase II subunit rpb1-like
XP_030847664.1	carboxypeptidase D
XP_030847665.1	zinc finger CCHC domain-containing protein 8
XP_030847666.1	trinucleotide repeat-containing gene 6C protein isoform X2
XP_030847667.1	kinesin-like protein KIF18B isoform X1
XP_030847668.1	kinesin-like protein KIN-4A isoform X2
XP_030847669.1	kinesin-like protein KIF18B isoform X3
XP_030847670.1	kinesin-like protein KIF18B isoform X4
XP_030847671.1	receptor-type tyrosine-protein phosphatase alpha
XP_030847672.1	macrophage mannose receptor 1
XP_030847673.1	trinucleotide repeat-containing gene 6C protein isoform X3
XP_030847674.1	exonuclease V isoform X1
XP_030847675.1	exonuclease V isoform X2
XP_030847676.1	uncharacterized protein LOC105438669
XP_030847677.1	phosphorylase b kinase gamma catalytic chain, skeletal muscle/heart isoform
XP_030847678.1	trinucleotide repeat-containing gene 6C protein isoform X4
XP_030847679.1	LOW QUALITY PROTEIN: ribosome maturation protein SBDS
XP_030847680.1	transmembrane protein 120A isoform X1
XP_030847681.1	transmembrane protein 120A isoform X2
XP_030847682.1	transmembrane protein 120A isoform X3
XP_030847683.1	transmembrane protein 120A isoform X4
XP_030847684.1	oxysterol-binding protein 1
XP_030847685.1	mitotic-spindle organizing protein 2 isoform X1
XP_030847686.1	mitotic-spindle organizing protein 2 isoform X1
XP_030847687.1	trinucleotide repeat-containing gene 6C protein isoform X5
XP_030847688.1	uncharacterized protein LOC100891534 isoform X1
XP_030847689.1	uncharacterized protein LOC100891534 isoform X2
XP_030847690.1	uncharacterized protein LOC115926702 isoform X1
XP_030847691.1	uncharacterized protein LOC115926702 isoform X2
XP_030847692.1	trinucleotide repeat-containing gene 6C protein isoform X6
XP_030847693.1	uncharacterized protein LOC115926703 isoform X1
XP_030847694.1	uncharacterized protein LOC115926703 isoform X2
XP_030847695.1	required for meiotic nuclear division protein 1 homolog
XP_030847696.1	transforming growth factor-beta-induced protein ig-h3
XP_030847697.1	transforming growth factor-beta-induced protein ig-h3
XP_030847698.1	target of rapamycin complex subunit lst8
XP_030847699.1	SET and MYND domain-containing protein 4
XP_030847700.1	protein TOM71
XP_030847701.1	tetratricopeptide repeat protein 28
XP_030847702.1	protein-tyrosine sulfotransferase 1-like
XP_030847703.1	intraflagellar transport protein 27 homolog
XP_030847704.1	mediator of RNA polymerase II transcription subunit 15-like isoform X1
XP_030847705.1	mediator of RNA polymerase II transcription subunit 15-like isoform X2
XP_030847706.1	mediator of RNA polymerase II transcription subunit 15-like isoform X3
XP_030847707.1	mediator of RNA polymerase II transcription subunit 15-like isoform X4
XP_030847708.1	uncharacterized protein LOC100888169
XP_030847709.1	PHD finger protein 12-like isoform X1
XP_030847710.1	PHD finger protein 12-like isoform X2
XP_030847711.1	probable protein phosphatase 2C 64
XP_030847712.1	LOW QUALITY PROTEIN: replication factor C subunit 5
XP_030847713.1	kinase suppressor of Ras 2 isoform X1
XP_030847714.1	hexosaminidase D-like
XP_030847715.1	kinase suppressor of Ras 1 isoform X2
XP_030847716.1	kinase suppressor of Ras 2 isoform X3
XP_030847717.1	protein unc-119 homolog B-like
XP_030847718.1	2',3'-cyclic-nucleotide 3'-phosphodiesterase-like isoform X1
XP_030847719.1	2',3'-cyclic-nucleotide 3'-phosphodiesterase-like isoform X2
XP_030847720.1	2',3'-cyclic-nucleotide 3'-phosphodiesterase-like isoform X3
XP_030847721.1	2',3'-cyclic-nucleotide 3'-phosphodiesterase-like isoform X3
XP_030847722.1	eukaryotic elongation factor 2 kinase
XP_030847723.1	amyloid protein-binding protein 2
XP_030847724.1	phospholipid phosphatase 1-like
XP_030847725.1	eukaryotic elongation factor 2 kinase
XP_030847726.1	zinc finger protein 271-like
XP_030847727.1	uncharacterized protein LOC115926713
XP_030847728.1	zinc finger protein 271-like
XP_030847729.1	zinc finger protein 2-like isoform X1
XP_030847730.1	zinc finger protein 2-like isoform X1
XP_030847731.1	zinc finger protein 2-like isoform X2
XP_030847732.1	zinc finger protein 2-like isoform X3
XP_030847733.1	eukaryotic elongation factor 2 kinase
XP_030847734.1	zinc finger protein 271 isoform X1
XP_030847735.1	zinc finger protein 271 isoform X2
XP_030847736.1	zinc finger and SCAN domain-containing protein 21 isoform X3
XP_030847737.1	zinc finger protein 260 isoform X4
XP_030847738.1	zinc finger protein 577-like
XP_030847739.1	protein rolling stone isoform X2
XP_030847740.1	eukaryotic elongation factor 2 kinase
XP_030847741.1	sodium/glucose cotransporter 4 isoform X1
XP_030847742.1	eukaryotic elongation factor 2 kinase
XP_030847743.1	UDP-glucuronosyltransferase 1-1-like
XP_030847744.1	calpain small subunit 1 isoform X1
XP_030847745.1	calpain small subunit 1 isoform X2
XP_030847746.1	tRNA (uracil-5-)-methyltransferase homolog A-like
XP_030847747.1	eukaryotic elongation factor 2 kinase
XP_030847748.1	nuclear receptor ROR-beta
XP_030847749.1	sodium-coupled monocarboxylate transporter 1
XP_030847750.1	eukaryotic elongation factor 2 kinase
XP_030847751.1	uncharacterized protein LOC115926717
XP_030847752.1	S-adenosyl-L-methionine-dependent tRNA 4-demethylwyosine synthase TYW1
XP_030847753.1	LOW QUALITY PROTEIN: malectin-A
XP_030847754.1	cell cycle checkpoint protein RAD1 isoform X1
XP_030847755.1	cell cycle checkpoint protein RAD1 isoform X2
XP_030847756.1	cell cycle checkpoint protein RAD1 isoform X3
XP_030847757.1	SAGA-associated factor 29
XP_030847758.1	SAGA-associated factor 29
XP_030847759.1	TLC domain-containing protein 3A
XP_030847760.1	carboxypeptidase B
XP_030847761.1	protein retinal degeneration B
XP_030847762.1	synaptosomal-associated protein 29
XP_030847763.1	breast carcinoma-amplified sequence 3
XP_030847764.1	14-3-3 family protein artA isoform X1
XP_030847765.1	14-3-3 family protein artA isoform X2
XP_030847766.1	gametogenetin-binding protein 2 isoform X2
XP_030847767.1	deleted in malignant brain tumors 1 protein
XP_030847768.1	uncharacterized protein LOC115926719
XP_030847769.1	scavenger receptor cysteine-rich protein
XP_030847770.1	deleted in malignant brain tumors 1 protein
XP_030847771.1	deleted in malignant brain tumors 1 protein-like
XP_030847772.1	deleted in malignant brain tumors 1 protein isoform X1
XP_030847773.1	deleted in malignant brain tumors 1 protein isoform X2
XP_030847774.1	rabankyrin-5
XP_030847775.1	NFATC2-interacting protein
XP_030847776.1	late histone H2A.L3-like
XP_030847777.1	serine/threonine-protein kinase 36
XP_030847778.1	serine/threonine-protein kinase 36
XP_030847779.1	serine/threonine-protein kinase 36
XP_030847780.1	solute carrier family 13 member 5
XP_030847781.1	late histone H2B.L3-like
XP_030847782.1	RING finger protein 10
XP_030847783.1	60S ribosomal protein L23a
XP_030847784.1	ras-related protein Rab-34
XP_030847785.1	ABC transporter B family member 1 isoform X1
XP_030847786.1	ABC transporter B family member 1 isoform X2
XP_030847787.1	ABC transporter B family member 1 isoform X1
XP_030847788.1	phosphoserine phosphatase
XP_030847789.1	phosphoserine phosphatase
XP_030847790.1	putative phospholipase B-like 2
XP_030847791.1	uncharacterized protein LOC115926726
XP_030847792.1	short-chain collagen C4-like
XP_030847793.1	histidine-rich glycoprotein-like
XP_030847794.1	short-chain collagen C4-like
XP_030847795.1	uncharacterized protein LOC585784
XP_030847796.1	short-chain collagen C4
XP_030847797.1	putative phospholipase B-like 2
XP_030847798.1	phosphoserine phosphatase-like
XP_030847799.1	phosphoserine phosphatase-like
XP_030847800.1	ABC transporter B family member 1-like
XP_030847801.1	uncharacterized protein LOC105440103
XP_030847802.1	deleted in malignant brain tumors 1 protein-like
XP_030847803.1	nitric oxide synthase, endothelial
XP_030847804.1	uncharacterized protein LOC763407
XP_030847805.1	GTPase Era, mitochondrial
XP_030847806.1	rhodopsin, GQ-coupled-like
XP_030847807.1	transducin beta-like protein 2
XP_030847808.1	uncharacterized protein LOC115926736
XP_030847809.1	E3 ubiquitin-protein ligase TRIM37 isoform X2
XP_030847810.1	E3 ubiquitin-protein ligase TRIM37 isoform X3
XP_030847811.1	mitochondrial ubiquitin ligase activator of NFKB 1
XP_030847812.1	cyclic nucleotide-gated channel rod photoreceptor subunit alpha-like
XP_030847813.1	cyclic nucleotide-gated cation channel alpha-3 isoform X1
XP_030847814.1	cyclic nucleotide-gated cation channel alpha-3 isoform X2
XP_030847815.1	protein rolling stone
XP_030847816.1	protein rolling stone
XP_030847817.1	uncharacterized protein LOC105441303
XP_030847818.1	protein rolling stone isoform X2
XP_030847819.1	protein rolling stone
XP_030847820.1	cell cycle checkpoint control protein RAD9A
XP_030847821.1	uncharacterized protein LOC100891589
XP_030847822.1	uncharacterized protein LOC100891589
XP_030847823.1	zinc finger protein 678
XP_030847824.1	uncharacterized protein LOC100893523
XP_030847825.1	BICD family-like cargo adapter 1 isoform X1
XP_030847826.1	BICD family-like cargo adapter 1 isoform X2
XP_030847827.1	uncharacterized protein LOC105445471 isoform X1
XP_030847828.1	uncharacterized protein LOC105445471 isoform X2
XP_030847829.1	protein ABHD11
XP_030847830.1	protein ABHD11
XP_030847831.1	trichoplein keratin filament-binding protein
XP_030847832.1	trichoplein keratin filament-binding protein
XP_030847833.1	trichoplein keratin filament-binding protein
XP_030847834.1	uncharacterized protein LOC100891219
XP_030847835.1	uncharacterized protein LOC115926740
XP_030847836.1	octopamine receptor 1-like
XP_030847837.1	octopamine receptor beta-2R-like
XP_030847838.1	switch-associated protein 70
XP_030847839.1	uncharacterized protein LOC100890543 isoform X1
XP_030847840.1	uncharacterized protein LOC100890543 isoform X2
XP_030847841.1	probable E3 ubiquitin-protein ligase HERC4
XP_030847842.1	uncharacterized protein LOC105440748
XP_030847843.1	glutathione S-transferase theta-1
XP_030847844.1	glutathione S-transferase theta-1-like
XP_030847845.1	glutathione S-transferase theta-1 isoform X2
XP_030847846.1	glutathione S-transferase theta-1-like
XP_030847847.1	glutathione S-transferase theta-1-like
XP_030847848.1	deleted in malignant brain tumors 1 protein isoform X1
XP_030847849.1	deleted in malignant brain tumors 1 protein isoform X2
XP_030847850.1	glutathione S-transferase theta-1
XP_030847851.1	glutathione S-transferase theta-1
XP_030847852.1	deleted in malignant brain tumors 1 protein-like
XP_030847853.1	neurotrypsin
XP_030847854.1	deleted in malignant brain tumors 1 protein-like
XP_030847855.1	deleted in malignant brain tumors 1 protein-like
XP_030847856.1	uncharacterized protein LOC574973 isoform X1
XP_030847857.1	uncharacterized protein LOC574973 isoform X2
XP_030847858.1	plexin domain-containing protein 2
XP_030847859.1	plexin domain-containing protein 2
XP_030847860.1	nucleoredoxin
XP_030847861.1	voltage-gated hydrogen channel 1-like isoform X1
XP_030847862.1	voltage-gated hydrogen channel 1-like isoform X2
XP_030847863.1	pre-rRNA 2'-O-ribose RNA methyltransferase FTSJ3
